,image,description,context,question,generated_answer,answers
58,images/social_media/170px-Baked_goods.jpeg,Baskets of fresh baked rolls and cornbread with honey on the side.,health,Are they steaming?,___________,"['No, the food is not visibly steaming.', 'They do not appear to be steaming, but do appear to be fresh.', 'They are not steaming']"
59,images/science_journals/Laser_Towards_Milky_Ways_Centre.jpeg,An observatory under a starry sky emits a laser beam into the Milky Way galaxy.,science_journals,what color is the laser beam?,____________,"['The color of the laser beam is yellow.', 'Yellow-greenish', 'The laser beam is yellow.']"
60,images/shopping/Virti_vaghani.jpeg,"A woman with long brown hair in a blue traditional outfit with jewelry, smiling in an ornate building.",travel,What ethnicity is this woman?,_____.,"['She seems to be indian or south asian', 'She looks to be an Arabic young woman.', 'the woman looks to be of Indian descent ']"
61,images/social_media/54183.jpg,"A performer sings into a microphone, wearing a yellow outfit with circular patterns, against a blurred background. She has long curly amber hair and light brown skin.",shopping,what is the occasion?,___________,"['For a concert or festival', 'A singer sings into a microphone, wearing a yellow top.', 'singing to the crowd']"
62,images/travel/13957.jpg,"Entrance to the London Underground at dusk, with iconic roundel sign visible.",news,What's going on in London?,_____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London. _____ is going on in London.,"['Work on the london underground', 'The lights are turning on since it is dusk']"
63,images/news/London_Marathon_2005_at_Blackfriars.jpeg,"A crowded marathon with runners on a city street, spectators line the route, and trees and buildings alongside.",health,Where is the marathon by looking for landmarks?,___________,"['Unsure, but it seems to be in Europe based on the buildings and markings on the street.', 'Overseas', 'The marathon looks like it is in London']"
64,images/health/2456.jpg,A bowl of Asian noodle salad with vegetables and herbs.,social_media,Where is it from?,"_____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____, _____,","[""It is in someone's home near the dinner table."", 'a restaurant ', 'It’s looks like it can be from an Asian restaurant ']"
65,images/health/USMC-Rich_Froning_Jr.jpeg,"A muscular athlete in swim gear emerges from water, yellow cap on, goggles up, focused and determined.",health,Who is this?,_____,"['This is a random person in the public. ', 'a beach boy', 'The swimmer is Adam Peaty']"
66,images/science_journals/Laser_Towards_Milky_Ways_Centre.jpeg,An observatory under a starry sky emits a laser beam into the Milky Way galaxy.,science_journals,I wonder what they are observing.,_____ is observing the Milky Way galaxy with a laser beam.,"['It seems like they might be measuring distances.', 'Observatory about milky way galaxy', 'They are observing the night sky - maybe other galaxies, planets, stars']"
67,images/travel/13957.jpg,"Entrance to the London Underground at dusk, with iconic roundel sign visible.",news,Is this related to London Underground?,_____ is related to London Underground. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground station. Question: What is the name of the London Underground station? Answer: _____ is the name of the London Underground,"['Yes, it is the entrance to London Underground.', 'yes, it is the entrance to the underground', 'Yes,it’s the entrance of the London Underground at dusk.']"
68,images/health/Yoga4Love_Freedom_Gratitude.jpeg,"A group practicing yoga outdoors, with mats on rock, arms raised to the sky.",travel,What kind of pose are they doing?,_____. Question: What is the background? Answer: _____. Question: What is the subject? Answer: _____. Question: What is the setting? Answer: _____. Question: What is the mood? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question: What is the message? Answer: _____. Question,"['The people are sitting with their legs crossed and their arms in the air above their heads.', 'They are sitting on the ground and reaching up with arms outstretched towards the sky. They are sitting cross legged and their palms are facing upwards.', 'It looks like the group is performing the yoga pose, Sukhasana.']"
69,images/science_journals/300px-Burnout_ops_on_Mangum_Fire_McCall_Smokejumpers.jpeg,A wildfire engulfs trees in fierce orange flames against a dark background.,social_media,Is any one in trouble? ,____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in trouble. ____ is in,"[""No, there isn't anyone near the fire so nobody is in trouble."", 'I do not see any people, but the area is under a lot of flames and could possible spread to other areas.', 'No one is in trouble.']"
